,distrito_origen,distrito_destino,hora_inicio,minuto_inicio_aprox,auto/transporte,num_coincidencias,lat_origen,lng_origen,lat_destino,lng_destino
221,Ayuntamiento de Nezahualcóyotl,Buenavista-Reforma,9,0,transporte,3,19.408539,-99.01756309999999,19.4259383,-99.1937047
222,Ayuntamiento de Nezahualcóyotl,CC Center Plazas-Nueva Aragón,7,30,auto,1,19.408539,-99.01756309999999,19.5166891,-99.0346911
223,Ayuntamiento de Nezahualcóyotl,CC Patio Chimalhuacán-Barrio La Rosita,7,30,transporte,1,19.408539,-99.01756309999999,19.431404699999998,-98.95820479999999
224,Ayuntamiento de Nezahualcóyotl,CC Patio Chimalhuacán-Barrio La Rosita,8,0,transporte,2,19.408539,-99.01756309999999,19.431404699999998,-98.95820479999999
225,Ayuntamiento de Nezahualcóyotl,CC Patio Chimalhuacán-Barrio La Rosita,13,0,transporte,1,19.408539,-99.01756309999999,19.431404699999998,-98.95820479999999
226,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,4,0,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
227,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,5,0,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
228,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,5,30,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
229,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,6,0,transporte,2,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
230,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,6,15,transporte,2,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
231,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,6,30,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
232,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,6,30,transporte,6,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
233,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,6,45,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
234,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,7,30,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
235,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,8,0,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
236,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,8,0,transporte,2,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
237,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,9,0,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
238,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,10,15,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
239,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,13,30,transporte,2,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
240,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,14,30,auto,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
241,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,14,30,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
242,Ayuntamiento de Nezahualcóyotl,CC Plaza Neza,15,0,transporte,1,19.408539,-99.01756309999999,19.425033300000003,-99.0235951
243,Ayuntamiento de Nezahualcóyotl,CC Sendero y Galerias Ixtapaluca,4,30,transporte,2,19.408539,-99.01756309999999,19.3125365,-98.8891689
244,Ayuntamiento de Nezahualcóyotl,Centro Histórico,6,0,transporte,1,19.408539,-99.01756309999999,19.4357068,-99.131757
245,Ayuntamiento de Nezahualcóyotl,Centro Histórico,6,30,transporte,2,19.408539,-99.01756309999999,19.4357068,-99.131757
246,Ayuntamiento de Nezahualcóyotl,Centro Histórico,7,0,auto,1,19.408539,-99.01756309999999,19.4357068,-99.131757
247,Ayuntamiento de Nezahualcóyotl,Centro Histórico,7,0,transporte,6,19.408539,-99.01756309999999,19.4357068,-99.131757
248,Ayuntamiento de Nezahualcóyotl,Centro Histórico,7,30,transporte,1,19.408539,-99.01756309999999,19.4357068,-99.131757
249,Ayuntamiento de Nezahualcóyotl,Centro Histórico,8,0,auto,4,19.408539,-99.01756309999999,19.4357068,-99.131757
250,Ayuntamiento de Nezahualcóyotl,Centro Histórico,8,0,transporte,4,19.408539,-99.01756309999999,19.4357068,-99.131757
251,Ayuntamiento de Nezahualcóyotl,Centro Histórico,8,45,transporte,1,19.408539,-99.01756309999999,19.4357068,-99.131757
252,Ayuntamiento de Nezahualcóyotl,Centro Histórico,9,0,transporte,4,19.408539,-99.01756309999999,19.4357068,-99.131757
253,Ayuntamiento de Nezahualcóyotl,Centro Histórico,10,30,transporte,2,19.408539,-99.01756309999999,19.4357068,-99.131757
254,Ayuntamiento de Nezahualcóyotl,Centro Histórico,11,0,transporte,1,19.408539,-99.01756309999999,19.4357068,-99.131757
255,Ayuntamiento de Nezahualcóyotl,Centro Histórico,13,30,transporte,1,19.408539,-99.01756309999999,19.4357068,-99.131757
256,Ayuntamiento de Nezahualcóyotl,Chalco de Díaz Covarrubias,7,30,transporte,1,19.408539,-99.01756309999999,19.262439999999998,-98.8969427
257,Ayuntamiento de Nezahualcóyotl,Chalco de Díaz Covarrubias,9,30,transporte,1,19.408539,-99.01756309999999,19.262439999999998,-98.8969427
258,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,4,0,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
259,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,5,0,auto,2,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
260,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,6,0,transporte,5,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
261,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,6,30,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
262,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,7,0,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
263,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,7,30,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
264,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,8,0,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
265,Ayuntamiento de Nezahualcóyotl,Chapultepec-Polanco,11,0,transporte,1,19.408539,-99.01756309999999,19.4194815,-99.18945579999999
266,Ayuntamiento de Nezahualcóyotl,Cuajimalpa,7,0,transporte,2,19.408539,-99.01756309999999,19.3631419,-99.2880597
267,Ayuntamiento de Nezahualcóyotl,Culhuacán CTM,5,0,transporte,1,19.408539,-99.01756309999999,19.344183100000002,-99.1167039
268,Ayuntamiento de Nezahualcóyotl,Culhuacán CTM,8,30,auto,1,19.408539,-99.01756309999999,19.344183100000002,-99.1167039
269,Ayuntamiento de Nezahualcóyotl,Del Valle,7,30,transporte,1,19.408539,-99.01756309999999,19.3817299,-99.1649891
270,Ayuntamiento de Nezahualcóyotl,Del Valle,10,0,transporte,1,19.408539,-99.01756309999999,19.3817299,-99.1649891
271,Ayuntamiento de Nezahualcóyotl,Del Valle,10,30,transporte,1,19.408539,-99.01756309999999,19.3817299,-99.1649891
272,Ayuntamiento de Nezahualcóyotl,Desarrollo Urbano Quetzalcoatl,10,0,transporte,1,19.408539,-99.01756309999999,19.324551800000002,-99.04190679999999
273,Ayuntamiento de Nezahualcóyotl,Ejército Constitucionalista,6,0,transporte,2,19.408539,-99.01756309999999,19.3829334,-99.05296259999999
274,Ayuntamiento de Nezahualcóyotl,Ejército Constitucionalista,6,30,transporte,1,19.408539,-99.01756309999999,19.3829334,-99.05296259999999
275,Ayuntamiento de Nezahualcóyotl,Ejército Constitucionalista,7,0,auto,2,19.408539,-99.01756309999999,19.3829334,-99.05296259999999
276,Ayuntamiento de Nezahualcóyotl,Ejército Constitucionalista,11,0,transporte,2,19.408539,-99.01756309999999,19.3829334,-99.05296259999999
277,Ayuntamiento de Nezahualcóyotl,El Rosario,5,0,transporte,2,19.408539,-99.01756309999999,19.5094012,-99.2037508
278,Ayuntamiento de Nezahualcóyotl,El Sol,7,0,auto,1,19.408539,-99.01756309999999,19.43765,-99.160151
279,Ayuntamiento de Nezahualcóyotl,El Sol,7,0,transporte,1,19.408539,-99.01756309999999,19.43765,-99.160151
280,Ayuntamiento de Nezahualcóyotl,El Sol,7,30,auto,1,19.408539,-99.01756309999999,19.43765,-99.160151
281,Ayuntamiento de Nezahualcóyotl,El Sol,12,0,transporte,4,19.408539,-99.01756309999999,19.43765,-99.160151
282,Ayuntamiento de Nezahualcóyotl,El Sol,13,30,auto,2,19.408539,-99.01756309999999,19.43765,-99.160151
283,Ayuntamiento de Nezahualcóyotl,El Sol,14,0,auto,1,19.408539,-99.01756309999999,19.43765,-99.160151
284,Ayuntamiento de Nezahualcóyotl,Escuadrón 201,6,0,transporte,1,19.408539,-99.01756309999999,19.3645868,-99.1092401
285,Ayuntamiento de Nezahualcóyotl,Industrial Tres Ríos-INFONAVIT Norte,11,0,auto,3,19.408539,-99.01756309999999,19.695335699999998,-99.204652
286,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,5,45,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
287,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,6,0,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
288,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,6,15,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
289,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,8,0,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
290,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,9,0,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
291,Ayuntamiento de Nezahualcóyotl,Industrial Vallejo,14,30,transporte,1,19.408539,-99.01756309999999,19.4936933,-99.1649891
292,Ayuntamiento de Nezahualcóyotl,Instituto Politécnico,5,0,transporte,1,19.408539,-99.01756309999999,19.451037,-99.168673
293,Ayuntamiento de Nezahualcóyotl,Instituto Politécnico,5,30,transporte,1,19.408539,-99.01756309999999,19.451037,-99.168673
294,Ayuntamiento de Nezahualcóyotl,Jardines de Morelos,9,0,auto,1,19.408539,-99.01756309999999,19.591044,-99.1036106
295,Ayuntamiento de Nezahualcóyotl,Juan Escutia,6,0,transporte,1,19.408539,-99.01756309999999,19.391553899999998,-99.0425977
296,Ayuntamiento de Nezahualcóyotl,Juan Escutia,6,30,transporte,2,19.408539,-99.01756309999999,19.391553899999998,-99.0425977
297,Ayuntamiento de Nezahualcóyotl,Juan Escutia,8,30,auto,2,19.408539,-99.01756309999999,19.391553899999998,-99.0425977
298,Ayuntamiento de Nezahualcóyotl,Juárez Pantitlán-Mercado de Carne,7,0,transporte,1,19.408539,-99.01756309999999,19.3991595,-99.0547119
299,Ayuntamiento de Nezahualcóyotl,La Perla,5,0,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
300,Ayuntamiento de Nezahualcóyotl,La Perla,5,30,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
301,Ayuntamiento de Nezahualcóyotl,La Perla,6,0,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
302,Ayuntamiento de Nezahualcóyotl,La Perla,6,30,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
303,Ayuntamiento de Nezahualcóyotl,La Perla,6,45,auto,2,19.408539,-99.01756309999999,19.4375342,-99.1373437
304,Ayuntamiento de Nezahualcóyotl,La Perla,7,15,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
305,Ayuntamiento de Nezahualcóyotl,La Perla,7,30,auto,2,19.408539,-99.01756309999999,19.4375342,-99.1373437
306,Ayuntamiento de Nezahualcóyotl,La Perla,7,45,auto,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
307,Ayuntamiento de Nezahualcóyotl,La Perla,8,0,transporte,3,19.408539,-99.01756309999999,19.4375342,-99.1373437
308,Ayuntamiento de Nezahualcóyotl,La Perla,8,30,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
309,Ayuntamiento de Nezahualcóyotl,La Perla,9,30,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
310,Ayuntamiento de Nezahualcóyotl,La Perla,13,0,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
311,Ayuntamiento de Nezahualcóyotl,La Perla,15,0,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
312,Ayuntamiento de Nezahualcóyotl,La Perla,16,0,transporte,1,19.408539,-99.01756309999999,19.4375342,-99.1373437
313,Ayuntamiento de Nezahualcóyotl,La Villa,7,0,transporte,1,19.408539,-99.01756309999999,19.4838854,-99.1135903
314,Ayuntamiento de Nezahualcóyotl,Las Águilas,5,0,transporte,1,19.408539,-99.01756309999999,19.3614558,-99.2040557
315,Ayuntamiento de Nezahualcóyotl,Las Águilas,7,30,transporte,1,19.408539,-99.01756309999999,19.3614558,-99.2040557
316,Ayuntamiento de Nezahualcóyotl,Lomas Estrella,6,45,transporte,2,19.408539,-99.01756309999999,19.3165254,-99.09143940000001
317,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,6,45,transporte,1,19.408539,-99.01756309999999,19.545485,-99.2206567
318,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,7,30,transporte,2,19.408539,-99.01756309999999,19.545485,-99.2206567
319,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,8,30,transporte,1,19.408539,-99.01756309999999,19.545485,-99.2206567
320,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,9,0,transporte,1,19.408539,-99.01756309999999,19.545485,-99.2206567
321,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,9,30,transporte,1,19.408539,-99.01756309999999,19.545485,-99.2206567
322,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,10,0,auto,1,19.408539,-99.01756309999999,19.545485,-99.2206567
323,Ayuntamiento de Nezahualcóyotl,Mercado Pirules,15,0,auto,1,19.408539,-99.01756309999999,19.545485,-99.2206567
324,Ayuntamiento de Nezahualcóyotl,Metro La Paz-Los Reyes,4,30,transporte,1,19.408539,-99.01756309999999,19.3570341,-98.9859276
325,Ayuntamiento de Nezahualcóyotl,Metro La Paz-Los Reyes,6,0,transporte,1,19.408539,-99.01756309999999,19.3570341,-98.9859276
326,Ayuntamiento de Nezahualcóyotl,Metropolitana,6,15,transporte,2,19.408539,-99.01756309999999,19.4183734,-99.1527667
327,Ayuntamiento de Nezahualcóyotl,Metropolitana,6,30,auto,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
328,Ayuntamiento de Nezahualcóyotl,Metropolitana,6,45,auto,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
329,Ayuntamiento de Nezahualcóyotl,Metropolitana,7,0,transporte,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
330,Ayuntamiento de Nezahualcóyotl,Metropolitana,7,45,transporte,2,19.408539,-99.01756309999999,19.4183734,-99.1527667
331,Ayuntamiento de Nezahualcóyotl,Metropolitana,8,0,transporte,3,19.408539,-99.01756309999999,19.4183734,-99.1527667
332,Ayuntamiento de Nezahualcóyotl,Metropolitana,10,15,transporte,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
333,Ayuntamiento de Nezahualcóyotl,Metropolitana,13,0,transporte,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
334,Ayuntamiento de Nezahualcóyotl,Metropolitana,13,30,transporte,1,19.408539,-99.01756309999999,19.4183734,-99.1527667
335,Ayuntamiento de Nezahualcóyotl,Moctezuma,6,30,transporte,2,19.408539,-99.01756309999999,19.4251865,-99.0653158
336,Ayuntamiento de Nezahualcóyotl,Moctezuma,7,0,transporte,1,19.408539,-99.01756309999999,19.4251865,-99.0653158
337,Ayuntamiento de Nezahualcóyotl,Moctezuma,8,0,transporte,3,19.408539,-99.01756309999999,19.4251865,-99.0653158
338,Ayuntamiento de Nezahualcóyotl,Morelos,6,30,transporte,1,19.408539,-99.01756309999999,19.446823100000003,-99.1303962
339,Ayuntamiento de Nezahualcóyotl,Morelos,7,30,auto,1,19.408539,-99.01756309999999,19.446823100000003,-99.1303962
340,Ayuntamiento de Nezahualcóyotl,Naucalpan de Juárez -Centro y Lomas-,5,45,transporte,4,19.408539,-99.01756309999999,19.4203944,-99.21859429999999
341,Ayuntamiento de Nezahualcóyotl,Nueva Atzacoalco,15,0,auto,1,19.408539,-99.01756309999999,19.4991516,-99.0861392
342,Ayuntamiento de Nezahualcóyotl,Nueva Industrial Vallejo,9,0,transporte,1,19.408539,-99.01756309999999,19.5105328,-99.152534
343,Ayuntamiento de Nezahualcóyotl,Palacio de los Deportes,5,0,transporte,1,19.408539,-99.01756309999999,19.4053359,-99.09986459999999
344,Ayuntamiento de Nezahualcóyotl,Palacio de los Deportes,5,45,transporte,1,19.408539,-99.01756309999999,19.4053359,-99.09986459999999
345,Ayuntamiento de Nezahualcóyotl,Palacio de los Deportes,6,30,transporte,1,19.408539,-99.01756309999999,19.4053359,-99.09986459999999
346,Ayuntamiento de Nezahualcóyotl,Palacio de los Deportes,13,0,transporte,1,19.408539,-99.01756309999999,19.4053359,-99.09986459999999
347,Ayuntamiento de Nezahualcóyotl,Parque Cerro de la Estrella,7,30,transporte,1,19.408539,-99.01756309999999,19.343926899999996,-99.0914995
348,Ayuntamiento de Nezahualcóyotl,Parque Cerro de la Estrella,12,30,transporte,1,19.408539,-99.01756309999999,19.343926899999996,-99.0914995
349,Ayuntamiento de Nezahualcóyotl,Parque Industrial Izcalli,10,30,auto,5,19.408539,-99.01756309999999,19.3883957,-98.9788417
350,Ayuntamiento de Nezahualcóyotl,Parque Industrial Izcalli,14,0,auto,1,19.408539,-99.01756309999999,19.3883957,-98.9788417
351,Ayuntamiento de Nezahualcóyotl,Parques Industriales Ecatepec,16,0,transporte,1,19.408539,-99.01756309999999,19.5171139,-99.0806088
352,Ayuntamiento de Nezahualcóyotl,Pedregal de Santo Domingo,7,0,transporte,2,19.408539,-99.01756309999999,19.3287038,-99.1649891
353,Ayuntamiento de Nezahualcóyotl,Pedregal de Santo Domingo,8,0,auto,1,19.408539,-99.01756309999999,19.3287038,-99.1649891
354,Ayuntamiento de Nezahualcóyotl,Periférico Barrientos-Mundo E,6,0,auto,1,19.408539,-99.01756309999999,19.525119,-99.22834399999999
355,Ayuntamiento de Nezahualcóyotl,Portales,4,15,transporte,2,19.408539,-99.01756309999999,19.3692406,-99.1497664
356,Ayuntamiento de Nezahualcóyotl,Portales,7,0,transporte,1,19.408539,-99.01756309999999,19.3692406,-99.1497664
357,Ayuntamiento de Nezahualcóyotl,San Lorenzo-Xochitenco,14,30,auto,1,19.408539,-99.01756309999999,19.4686896,-99.19726290000001
358,Ayuntamiento de Nezahualcóyotl,Santa Catarina,3,30,transporte,1,19.408539,-99.01756309999999,19.3080164,-98.96513859999999
359,Ayuntamiento de Nezahualcóyotl,Santa Catarina,4,30,transporte,1,19.408539,-99.01756309999999,19.3080164,-98.96513859999999
360,Ayuntamiento de Nezahualcóyotl,Santa Catarina,7,0,auto,1,19.408539,-99.01756309999999,19.3080164,-98.96513859999999
361,Ayuntamiento de Nezahualcóyotl,Santa Cruz Meyehualco,7,0,transporte,1,19.408539,-99.01756309999999,19.343280399999998,-99.040741
362,Ayuntamiento de Nezahualcóyotl,Santa Fe,6,0,transporte,1,19.408539,-99.01756309999999,19.386392800000003,-99.2255625
363,Ayuntamiento de Nezahualcóyotl,Santa Martha Acatitla,5,45,auto,1,19.408539,-99.01756309999999,19.3615578,-99.00874859999999
364,Ayuntamiento de Nezahualcóyotl,Santa Martha Acatitla,7,0,auto,1,19.408539,-99.01756309999999,19.3615578,-99.00874859999999
365,Ayuntamiento de Nezahualcóyotl,Santa Martha Acatitla,7,30,auto,1,19.408539,-99.01756309999999,19.3615578,-99.00874859999999
366,Ayuntamiento de Nezahualcóyotl,Santa Martha Acatitla,8,30,transporte,1,19.408539,-99.01756309999999,19.3615578,-99.00874859999999
367,Ayuntamiento de Nezahualcóyotl,Santa Martha Acatitla,9,0,transporte,1,19.408539,-99.01756309999999,19.3615578,-99.00874859999999
368,Ayuntamiento de Nezahualcóyotl,Teleférico Ecatepec,12,0,transporte,1,19.408539,-99.01756309999999,19.540083,-99.058683
369,Ayuntamiento de Nezahualcóyotl,Tepeyac,7,0,transporte,1,19.408539,-99.01756309999999,19.4721637,-99.1217293
370,Ayuntamiento de Nezahualcóyotl,Texcoco Centro-Chapingo,7,0,auto,1,19.408539,-99.01756309999999,19.4895444,-98.89418409999999
371,Ayuntamiento de Nezahualcóyotl,Texcoco Centro-Chapingo,8,0,auto,1,19.408539,-99.01756309999999,19.4895444,-98.89418409999999
372,Ayuntamiento de Nezahualcóyotl,Tezozomoc,5,30,transporte,1,19.408539,-99.01756309999999,19.489829399999998,-99.19752
373,Ayuntamiento de Nezahualcóyotl,Ticomán,14,0,transporte,1,19.408539,-99.01756309999999,19.5109705,-99.1323577
374,Ayuntamiento de Nezahualcóyotl,Tlatelolco,5,0,auto,1,19.408539,-99.01756309999999,19.4523693,-99.1384147
375,Ayuntamiento de Nezahualcóyotl,Tlatelolco,5,30,transporte,1,19.408539,-99.01756309999999,19.4523693,-99.1384147
376,Ayuntamiento de Nezahualcóyotl,Tlatelolco,7,0,transporte,4,19.408539,-99.01756309999999,19.4523693,-99.1384147
377,Ayuntamiento de Nezahualcóyotl,Tlatelolco,7,30,auto,1,19.408539,-99.01756309999999,19.4523693,-99.1384147
378,Ayuntamiento de Nezahualcóyotl,Tlatelolco,15,0,transporte,1,19.408539,-99.01756309999999,19.4523693,-99.1384147
379,Ayuntamiento de Nezahualcóyotl,UAM Iztapalapa,6,0,transporte,1,19.408539,-99.01756309999999,19.3623565,-99.07285159999999
380,Ayuntamiento de Nezahualcóyotl,UAM Iztapalapa,6,30,transporte,1,19.408539,-99.01756309999999,19.3623565,-99.07285159999999
381,Ayuntamiento de Nezahualcóyotl,UAM Iztapalapa,9,0,transporte,1,19.408539,-99.01756309999999,19.3623565,-99.07285159999999
382,Ayuntamiento de Nezahualcóyotl,UPIICSA,6,0,transporte,1,19.408539,-99.01756309999999,19.3959887,-99.09190190000001
383,Ayuntamiento de Nezahualcóyotl,UPIICSA,7,0,auto,1,19.408539,-99.01756309999999,19.3959887,-99.09190190000001
384,Ayuntamiento de Nezahualcóyotl,UPIICSA,8,0,auto,1,19.408539,-99.01756309999999,19.3959887,-99.09190190000001
385,Ayuntamiento de Nezahualcóyotl,UPIICSA,8,0,transporte,2,19.408539,-99.01756309999999,19.3959887,-99.09190190000001
386,Ayuntamiento de Nezahualcóyotl,UPIICSA,12,45,transporte,1,19.408539,-99.01756309999999,19.3959887,-99.09190190000001
387,Ayuntamiento de Nezahualcóyotl,Valle de Aragón,10,0,transporte,2,19.408539,-99.01756309999999,19.4983154,-99.03672490000001
388,Ayuntamiento de Nezahualcóyotl,Valle de Aragón 3ra Secc,8,0,transporte,1,19.408539,-99.01756309999999,19.499829000000002,-99.0432887
389,Ayuntamiento de Nezahualcóyotl,Valle de los Reyes,6,30,auto,1,19.408539,-99.01756309999999,19.3662819,-98.97284300000001
390,Ayuntamiento de Nezahualcóyotl,Vertiz Narvarte,8,30,auto,1,19.408539,-99.01756309999999,19.3807458,-99.1553016
